1.23129103721,11.060554352,0.290975705859,0.0,0.00394717876487,0.00337523528226,10.5313837508,1.4072039072
1.84237618338,11.051138798,0.47035491018,0.0,0.00437385324792,0.00345749471335,10.5360835653,1.87057387057
1.26388975163,11.036628445,0.813464870367,0.0,0.00541681733103,0.00363885647222,113.771764056,2.00892270123
1.71604619611,5562.09487726,4.23158808923e+19,0.0,0.0725451648066,0.0701721493774,12982.7862415,1.52988322219
1.90052221392,1155279.33719,2.570666044e+52,0.0,0.243663424988,0.238970466853,2507192542.11,1.81216931217
1.72279393771,44169646083.8,1.18086547377e+65,0.0,0.337801544882,0.279033097799,2.23702113028e+12,2.12474562475
1.94381225721,52386231660.4,3.5132843143e+26,0.0,0.225021793178,0.210657002288,20731905.8538,1.48738298738
1.5741925391,5773435253.53,1.80616736935e+66,0.0,0.945288948295,0.880834681237,6970135627.99,1.58241758242
1.52333523555,31276621449.5,3.73891688691e+53,0.0,0.97172782783,0.854291520062,12554809201.7,1.35042735043
1.07598414327,8074702452.96,3.3681639401e+40,0.0,0.908601627127,0.91077044571,23331029747.3,2.41391941392
1.52093733823,54922439682.1,3.23105961579e+51,0.0,0.886082403355,0.847933504676,9662031851.19,1.70953023585
1.90566260174,29855196710.7,5.31730322359e+49,0.0,0.938199108678,0.874534109348,79346956379.5,2.00244200244
1.4525566875,1.39461645331e+11,5.1238244252e+42,0.0,0.959290554154,0.914374176763,19183531233.1,1.09932659933
1.70705004416,4.95628274387e+11,2.26927182008e+48,0.0,0.996872166421,0.998023511388,1.13645728717e+13,1.58608058608
1.36157453493,1.91789520546e+15,6.9198927233e+52,0.0,0.990360635175,0.87620753026,9255359335.89,1.65343915344
1.63091414138,31040750414.6,3.73705143021e+38,0.0,0.920913065106,0.784865693327,22831341104.4,1.56407125638
1.59122759791,18642336885.1,1.42177796993e+29,0.0,0.999851218102,0.946937948474,34986090212.8,1.41795811027
1.45200971247,2.36634244388e+11,3.7383452589e+44,0.0,0.964650590381,0.841758917489,3.37530062906e+11,1.57692307692
1.73688769143,1.66179850009e+11,1.61312173813e+40,0.0,0.972427339784,0.864895857746,1.02403838977e+12,1.91281413144
1.20563825388,1.74845706006e+12,1.85486252739e+43,0.0,0.96752725397,0.884951443192,4.63373514823e+11,2.52576955209
1.68170521958,4.15476326108e+11,4.53247637597e+38,0.0,0.931071347332,0.792331073144,3.13648785527e+11,1.4042799306
1.5851349101,1.2560713075e+13,2.42238168834e+63,0.0,0.996788780036,0.920147597738,3.28102115879e+11,1.28205128205
1.59918008314,1.30015912501e+12,2.6076056876e+50,0.0,0.999999999998,0.930415745276,2.60209797078e+11,1.46459096459
2.07024154852,1.57365605569e+12,1.03356254029e+87,0.0,0.971394701836,0.865362919139,5.46657604074e+11,1.27677877678
1.66534865967,5.8128488961e+11,3.55200072038e+40,0.0,0.999999510483,0.932071926967,4.16808964405e+11,2.40293040293
1.39789371518,2.6841144556e+11,1.32900268058e+67,0.0,0.979415217262,0.961009599661,1.16157069664e+12,2.25946275946
